가구구분코드,가구원수,가구주_관계코드,가구주_성별코드,가구주_연령,가구주_학력코드,가구주_수학구분코드,가구주_취업여부,가구주_7차직업분류코드,가구주_종사상지위코드,입주형태코드,월세평가금액,전세보증금,월세사글세,소득구간코드,가계지출금액,가계지출_소비지출금액,가계지출_소비지출_식료품비주류음료구입비,가계지출_소비지출_주류담배구입비,가계지출_소비지출_의류신발구입비,가계지출_소비지출_주거수도광열비,가계지출_소비지출_가정용품가사서비스이용금액,가계지출_소비지출_보건제품구입비,가계지출_소비지출_교통비,가계지출_소비지출_통신비,가계지출_소비지출_오락문화비,가계지출_소비지출_오락문화_영상음향기기구입비,가계지출_소비지출_오락문화_사진광학장비구입비,가계지출_소비지출_오락문화_정보처리장치구입비,가계지출_소비지출_오락문화_기록매체구입비,가계지출_소비지출_오락문화_영상음향정보기기수리비,가계지출_소비지출_오락문화_내구재구입비,가계지출_소비지출_오락문화_악기기구구입비,가계지출_소비지출_오락문화_오락문화내구재유지수리비,가계지출_소비지출_오락문화_장난감취미용품구입비,가계지출_소비지출_오락문화_캠핑운동관련용품구입비,가계지출_소비지출_오락문화_화훼관련용품구입비,가계지출_소비지출_오락문화_애완동물관련물품구입비,가계지출_소비지출_오락문화_화훼애완동물서비스이용금액,가계지출_소비지출_오락문화_운동오락서비스이용금액,가계지출_소비지출_오락문화_문화서비스이용금액,가계지출_소비지출_오락문화_복권구입비,가계지출_소비지출_오락문화_서적구입비,가계지출_소비지출_오락문화_기타인쇄물구입비,가계지출_소비지출_오락문화_문구구입비,가계지출_소비지출_오락문화_단체여행경비,가계지출_소비지출_교육비,가계지출_소비지출_음식숙박비,가계지출_소비지출_음식숙박_식대,가계지출_소비지출_음식숙박_숙박비,가계지출_소비지출_기타상품서비스이용금액,도시읍면부구분코드,조사연도
1,1,1,1,27,5,1,1,5,2.0,6,290,90000,280,3,1328617,1090117,108353,14833,22500,384743,69683,42283,88850,94918,2833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2833,0,0,0,0,0,0,214183,214183,0,46936,1,2019
1,1,1,1,27,5,1,1,7,1.0,4,300,55000,0,4,2119870,1622491,229243,33415,135383,101657,29507,177845,224867,108562,81327,0,0,0,0,0,0,0,0,0,0,0,35177,27717,0,18433,0,0,0,0,0,0,441855,441855,0,58831,1,2019
1,1,1,1,27,5,1,1,8,1.0,6,370,2000,350,4,2192723,1675260,57545,64805,245405,395000,450,0,285033,79398,51675,0,0,0,0,0,0,0,0,0,0,0,0,0,18275,33400,0,0,0,0,0,0,477900,420400,57500,18050,1,2019
1,1,1,1,27,6,1,1,2,1.0,4,225,75000,0,3,1560439,777969,56015,0,32750,82705,24900,75000,104900,60000,36050,0,8250,0,0,0,0,0,0,0,0,0,0,0,6650,7000,0,8000,0,6150,0,0,254500,177000,77500,51149,1,2019
1,1,1,1,27,6,1,1,2,1.0,6,180,20000,150,4,1951497,1658507,35300,36333,82967,182723,0,20000,294067,71063,222700,0,0,0,0,0,0,0,0,0,0,26667,0,0,68000,24700,3333,0,0,0,100000,0,525233,460567,64667,188120,1,2019
1,1,1,1,27,6,1,1,2,2.0,6,400,3000,310,2,1505305,1446572,163560,0,6000,343193,41693,123713,45133,57500,404005,0,0,370209,0,0,0,0,0,0,0,0,0,0,0,2500,0,30963,0,333,0,0,216820,216820,0,44953,1,2019
1,1,1,1,27,6,1,1,3,1.0,1,400,0,0,4,3526960,2173985,17860,4273,403478,112260,3245,9975,178235,421774,303460,0,0,0,0,0,0,0,0,500,0,0,9900,0,14250,28810,0,0,0,0,250000,0,646100,646100,0,73327,1,2019
1,1,1,1,27,6,1,1,3,1.0,4,350,35000,0,4,2194913,1499118,159811,21520,4950,67968,8000,1500,416640,34630,63008,0,0,0,0,0,0,0,0,1000,0,15005,0,0,0,31930,0,9543,0,5530,0,0,588028,547888,40140,133063,1,2019
1,1,1,1,27,6,1,1,3,1.0,6,350,20000,250,3,2157910,1459987,69050,53400,201689,341575,10250,37526,100990,60560,74110,0,0,0,0,0,0,0,0,0,0,0,0,0,66000,0,0,0,0,8110,0,29000,436065,366065,70000,45772,1,2019
1,1,1,1,27,6,1,1,3,1.0,6,400,3000,400,2,1564247,1405157,149345,59800,55450,463275,35505,650,151425,113203,7755,0,0,0,3350,0,0,0,0,1750,0,0,0,0,0,2655,0,0,0,0,0,0,361750,269750,92000,7000,1,2019
1,1,1,1,27,6,1,1,4,1.0,6,333,10000,300,4,2181769,1642157,119500,79340,46880,368544,22390,54940,185756,0,38160,7000,0,0,0,0,0,0,0,0,0,0,0,0,23200,7000,0,0,0,960,0,0,667958,643958,24000,58689,1,2019
1,1,1,1,27,6,1,1,8,1.0,6,420,5000,400,3,1031310,841633,72677,1667,35967,431860,0,4000,48400,79900,30030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30030,0,0,0,0,0,0,105467,105467,0,31667,1,2019
1,1,1,1,27,6,2,1,5,2.0,6,400,3000,310,2,1479875,1413315,64827,1867,56533,329820,6933,9187,26900,47800,408680,2267,0,402947,0,0,0,0,0,0,0,0,0,0,0,3333,0,0,0,133,0,132333,258267,258267,0,70168,1,2019
1,1,1,1,27,7,2,1,2,2.0,6,466,50000,300,2,2266785,2218996,87548,13852,22000,369237,6873,21700,700657,112567,74584,0,0,0,0,0,0,0,0,0,0,5000,0,0,17483,45534,417,0,4200,1950,0,0,767998,507837,260162,41981,1,2019
1,1,1,1,28,4,1,1,7,1.0,1,924,0,0,4,3562592,2289567,87935,15000,500,137399,5525,17250,459762,95420,95000,0,0,0,0,0,0,0,0,0,0,0,0,0,87500,7500,0,0,0,0,0,0,976670,612700,363970,399106,1,2019
1,1,1,1,28,4,1,1,7,1.0,6,305,1000,300,3,1986234,1662924,140820,67650,0,360370,0,77310,120210,52000,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,400000,402400,402400,0,39664,1,2019
1,1,1,1,28,4,1,1,7,1.0,6,400,4482,105,3,1678663,1438238,180429,455,18949,199582,56433,58059,50595,69899,347209,17840,0,113522,0,0,0,0,0,61163,791,0,0,0,10455,125615,0,15996,0,1827,0,0,353475,353475,0,103154,1,2019
1,1,1,1,28,5,1,1,2,1.0,2,850,0,0,6,2471875,1611830,30995,0,70050,1066076,1438,71667,110465,63637,48205,0,0,16647,5625,10900,0,0,0,3750,0,0,0,0,0,11283,0,0,0,0,0,0,134717,134717,0,14581,1,2019
1,1,1,1,28,5,1,1,2,1.0,4,187,45000,0,6,2524683,1600468,187122,141692,65000,82057,4513,42867,232792,51172,172616,14250,0,0,0,1833,0,0,0,0,0,8000,0,0,26850,65266,833,3167,0,1917,50500,0,555850,550850,5000,64788,0,2019
1,1,1,1,28,5,1,1,A,1.0,4,280,30000,0,6,2613160,1733310,102190,0,0,97500,0,0,601000,306730,251490,0,0,0,0,0,0,0,0,0,0,0,0,0,188500,62990,0,0,0,0,0,0,271400,271400,0,103000,1,2019
1,1,1,1,28,6,1,1,2,1.0,4,249,35000,0,3,1779390,1086833,48567,11667,14767,80433,3167,4000,95300,84300,179067,0,0,0,0,0,0,0,0,0,0,0,0,0,71633,107433,0,0,0,0,0,0,522433,522433,0,43133,1,2019
1,1,1,1,28,6,1,1,2,1.0,4,412,40000,0,4,1699875,1284575,72466,0,0,113000,225309,175320,42580,36000,147900,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,32900,0,0,0,0,100000,0,428500,428500,0,43500,1,2019
1,1,1,1,28,6,1,1,3,1.0,1,500,0,0,3,1463993,1054254,26890,0,12560,103152,8640,2620,279200,247523,45913,0,0,0,0,0,0,0,0,0,0,0,0,0,20800,24113,0,0,1000,0,0,0,287160,287160,0,40596,1,2019
1,1,1,1,28,6,1,1,3,1.0,4,300,50000,0,4,2203419,1728250,75740,22800,518350,92740,6700,54850,270500,34550,33750,0,0,14900,0,0,0,0,0,0,0,0,0,0,0,13850,5000,0,0,0,0,0,434200,434200,0,184070,1,2019
1,1,1,1,28,6,1,1,3,1.0,4,300,60000,0,4,2106142,1353575,188436,8837,85694,69195,14668,99186,116616,161710,39227,15636,0,0,0,0,0,0,0,0,0,1818,0,0,9636,11136,0,1000,0,0,0,4545,219960,219960,0,345499,1,2019
1,1,1,1,28,6,1,1,3,1.0,6,300,1000,250,3,1724160,1287780,35920,22500,125500,351730,6430,11000,200000,85140,58300,0,0,0,0,0,0,0,0,54900,0,0,0,0,0,2500,0,0,0,900,0,0,189500,189500,0,201760,0,2019
1,1,1,1,28,6,1,1,3,1.0,6,300,20000,150,4,2287481,1621098,167623,44058,93021,175718,36410,26865,263092,43680,266622,0,164248,0,0,0,0,0,0,0,51478,0,0,6000,13833,27750,0,2312,0,1000,0,0,392777,341267,51510,111232,1,2019
1,1,1,1,28,6,1,1,3,1.0,6,580,80000,150,3,1376415,987432,177650,26320,0,233515,27430,16200,93950,26905,37775,0,0,0,0,0,0,0,0,16285,0,0,0,0,0,19790,0,0,0,1700,0,0,326600,326600,0,21087,1,2019
1,1,1,1,28,6,1,1,3,1.0,6,600,20000,400,5,2272934,1597629,101942,15150,139767,531203,27033,15500,84830,81987,71402,0,0,0,0,0,0,0,0,0,0,0,0,0,20050,51352,0,0,0,0,0,0,409842,409842,0,118974,1,2019
1,1,1,1,28,6,1,1,4,1.0,6,300,3000,285,3,1601319,1262819,77220,14120,31817,376262,6617,21750,76447,100000,267767,0,0,0,0,0,263333,0,0,0,0,0,0,0,0,3500,0,0,0,933,0,3333,244870,244870,0,42617,1,2019
1,1,1,1,28,6,1,1,5,1.0,6,271,3000,250,3,2265180,1942200,210659,157598,131451,374884,3353,10450,350733,76044,98584,0,0,0,0,0,0,0,0,0,0,0,63823,0,10500,24262,0,0,0,0,0,0,406798,406798,0,121649,1,2019
1,1,1,1,28,6,1,1,8,1.0,6,250,10000,200,3,1083347,821187,75840,19500,3000,257500,55090,0,50000,49410,19400,0,0,0,0,0,0,0,0,0,16900,0,0,0,0,2500,0,0,0,0,0,0,236600,236600,0,54847,1,2019
1,1,1,1,28,6,3,1,2,2.0,6,400,3000,350,2,1171934,1171934,72794,8460,8100,406936,11910,22160,67580,65384,36270,0,0,0,0,0,0,0,0,0,0,0,340,0,25744,6400,0,0,0,3786,0,0,420884,420884,0,51456,1,2019
1,1,1,1,28,7,1,1,2,1.0,4,300,75000,0,7,4932735,3769120,29968,4500,171725,101484,3097,196533,2573878,116416,35298,0,0,0,0,0,0,0,0,0,12000,0,0,0,14800,8498,0,0,0,0,0,4400,488903,488903,0,42918,1,2019
1,1,1,1,28,7,1,1,2,1.0,4,400,50000,0,4,2168646,1488334,86773,0,155450,59298,21300,0,264075,145500,18875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11375,0,7500,0,0,0,0,489293,457338,31955,247771,1,2019
1,1,1,1,28,7,2,1,2,1.0,4,240,80000,0,5,2814297,1785787,90600,7900,20000,136950,50480,62800,301652,75000,305390,0,0,0,0,0,0,0,1000,0,0,15000,0,0,28500,211190,0,0,0,49700,0,0,591500,591500,0,143515,1,2019
1,1,1,1,28,8,2,1,2,1.0,4,600,85000,0,3,5530288,5024451,93145,111200,76903,61125,7195,28000,3553105,72259,247513,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,59096,0,0,0,2050,182368,0,607675,496048,111628,166331,1,2019
1,1,1,1,28,8,2,1,2,2.0,4,275,55000,0,3,2663385,2463221,46153,1064,14455,48206,1291,2445,255615,113228,190239,0,0,0,0,0,4818,0,0,0,0,0,0,0,38182,30318,0,574,0,691,115656,1253636,505253,494778,10475,31637,1,2019
1,1,1,1,28,8,2,1,2,2.0,6,620,9000,600,3,2041470,1896390,94674,1300,58260,630846,6190,3740,437492,65918,147700,110960,0,0,0,0,0,0,1280,0,0,0,0,0,5500,24460,0,0,0,5500,0,0,390822,390822,0,59448,1,2019
1,1,1,1,29,4,1,1,8,1.0,6,315,3000,300,3,1257666,1034316,61400,0,19625,327620,1848,2575,78475,27599,212549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212549,0,0,0,0,0,0,283125,283125,0,19500,0,2019
1,1,1,1,29,4,1,1,9,1.0,6,321,3000,300,3,1740236,1543179,248295,6125,6723,465943,21418,48801,51888,58749,182737,19505,0,34755,41453,10000,0,0,0,950,0,0,0,0,8250,67600,0,0,0,225,0,0,413763,398763,15000,38740,1,2019
1,1,1,1,29,4,4,1,5,1.0,6,370,3000,350,3,2146920,1742408,60130,128310,68775,418470,10835,48450,294005,54000,90195,0,0,0,0,0,0,0,0,11700,0,50000,21245,3500,0,2500,0,0,0,1250,0,0,518775,518775,0,50463,1,2019
1,1,1,1,29,5,1,1,3,1.0,6,380,5000,300,5,13598260,12571657,114543,25833,78727,403327,187917,127560,10473283,502633,27200,2667,0,3300,0,0,0,0,0,0,0,0,9830,0,0,11403,0,0,0,0,0,0,467500,467500,0,163134,1,2019
1,1,1,1,29,5,1,1,7,1.0,4,250,22000,0,3,1408738,1101951,140359,19688,108300,92116,44268,19071,182818,60903,76125,0,0,0,0,0,0,0,0,0,1875,5625,0,0,54000,14250,0,0,0,375,0,0,321943,321943,0,36363,1,2019
1,1,1,1,29,6,1,1,2,1.0,6,600,10000,400,2,1590383,1229532,11391,30933,44175,502219,650,4625,88750,26780,13758,0,0,0,0,0,0,0,0,0,0,0,0,0,4700,9058,0,0,0,0,0,0,437800,437800,0,68451,1,2019
1,1,1,1,29,6,1,1,3,1.0,2,425,0,0,4,1410980,980850,28802,0,0,505296,0,0,49800,63948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301520,301520,0,31484,1,2019
1,1,1,1,29,6,1,1,3,1.0,4,350,70000,0,3,1395366,683016,58800,0,14600,77865,9150,122790,98317,52280,27900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,0,16400,0,6000,0,0,187400,187400,0,33914,1,2019
1,1,1,1,29,6,1,1,3,1.0,6,200,13455,99,4,1589736,1066928,121517,55817,11698,202540,5458,110122,121017,24692,61974,0,0,0,0,0,0,0,0,0,4000,0,9167,0,40000,8807,0,0,0,0,0,0,245633,238967,6667,106460,1,2019
1,1,1,1,29,6,1,1,3,1.0,6,311,2000,300,4,15943523,14449253,490710,124560,459345,359680,191645,1233035,10141800,105405,30950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29700,1250,0,0,0,0,0,335100,306100,29000,977023,1,2019
1,1,1,1,29,6,1,1,3,1.0,6,350,20000,250,5,3757028,2258938,95750,0,240000,336070,6500,0,523065,63690,52960,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,41960,0,0,0,1000,0,0,876195,755745,120450,64708,1,2019
1,1,1,1,29,6,1,1,3,1.0,6,350,5000,300,4,2484770,1946985,84314,5728,232862,467716,11168,10700,166696,85464,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,22000,0,0,0,0,0,0,775598,775598,0,76739,1,2019
1,1,1,1,29,6,1,1,3,1.0,6,450,3000,350,3,1411290,1170300,144000,122340,0,422440,2270,204050,50110,43795,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,20000,0,0,0,0,0,0,129300,129300,0,30995,1,2019
1,1,1,1,29,6,1,1,3,1.0,6,600,10000,500,3,2539845,2153761,49596,66992,303560,547204,7644,158320,230600,84848,123920,0,0,0,0,0,0,0,0,14960,0,16000,10400,24000,46360,12200,0,0,0,0,0,0,512568,512568,0,68509,1,2019
1,1,1,1,29,6,1,1,7,1.0,6,350,2000,250,3,1307884,1105289,72158,109400,75998,309773,8580,7500,40410,78645,35250,0,0,0,0,0,0,0,0,0,0,0,0,0,2750,32500,0,0,0,0,0,0,264100,264100,0,103476,1,2019
1,1,1,1,29,6,2,1,2,2.0,6,240,1000,230,2,1833305,1755705,34600,10000,70000,269578,1680,56136,304100,54808,312979,34666,0,0,0,225,0,0,0,0,3600,0,0,0,12000,50587,0,2800,0,3720,205381,363620,262268,262268,0,15936,1,2019
1,1,1,1,29,6,4,1,3,1.0,6,250,20000,150,3,1372965,997380,77445,29490,78295,185000,37600,15605,76800,49750,112680,0,0,0,0,0,0,0,0,0,75000,0,0,0,7000,30680,0,0,0,0,0,0,317270,317270,0,17445,1,2019
1,1,1,1,29,6,4,1,3,1.0,7,250,0,250,4,1997699,1423839,129550,69750,0,348041,940,0,70230,78692,98234,0,0,16200,0,0,0,0,0,24500,0,0,0,0,8250,49284,0,0,0,0,0,0,525950,505950,20000,102452,0,2019
1,1,1,1,29,7,1,1,2,1.0,4,360,50000,0,4,2144051,1257449,34360,70625,23650,236900,12000,0,246279,24660,172250,0,0,0,99250,0,0,0,0,0,0,0,0,0,34500,38500,0,0,0,0,0,0,406650,406650,0,30075,1,2019
1,1,1,1,29,7,1,1,2,1.0,4,400,42000,0,7,1965795,1322250,94955,0,417545,54113,21260,37970,253420,114652,28874,0,0,1285,0,0,0,0,0,0,0,10000,0,0,1250,14339,0,0,0,2000,0,0,232125,232125,0,67337,1,2019
1,1,1,1,29,7,1,1,2,1.0,4,449,35000,0,4,9097646,8432683,53999,3971,68814,54138,1488571,88829,4220793,78886,559170,142857,0,7706,0,0,0,0,0,0,0,2143,0,0,0,23851,0,7541,0,786,374286,0,484239,484239,0,1331274,1,2019
1,1,1,1,29,7,1,1,2,1.0,6,413,4000,400,5,3130327,2544444,142882,102057,456399,472310,27663,103197,195783,103221,259322,0,0,38920,0,0,0,0,0,0,0,0,0,0,193667,21635,0,3433,0,1667,0,0,513319,508669,4650,168291,1,2019
1,1,1,1,29,7,1,1,2,1.0,6,540,1000,420,2,1396608,1307005,100485,68303,116950,446031,9163,27488,85872,65558,62898,0,0,20749,0,0,0,0,0,0,0,0,0,0,2125,23972,0,15053,0,1000,0,0,292180,282180,10000,32078,1,2019
1,1,1,1,29,7,1,1,3,2.0,5,350,16700,148,4,2895996,2102952,197630,37000,145900,396260,100550,282365,253367,75700,35165,3715,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,8800,0,650,0,0,489500,489500,0,89515,0,2019
1,1,1,1,29,8,1,1,2,1.0,6,600,25000,400,7,4174907,3006445,63410,0,220633,448723,110293,87977,326647,41290,773828,61425,0,0,0,0,0,678000,0,0,0,0,0,0,3667,30737,0,0,0,0,0,0,807413,710347,97067,126230,1,2019
1,1,1,1,30,4,1,1,4,1.0,1,400,0,0,8,4132959,3195066,9980,0,0,13910,6500,117650,261190,68675,53722,0,0,0,0,0,0,0,0,0,0,0,0,0,30750,22972,0,0,0,0,0,0,498350,475850,22500,2165090,1,2019
1,1,1,1,30,5,4,1,3,1.0,2,970,0,0,4,3999182,3662884,100202,158850,231600,1053352,240983,43498,960475,71540,144200,0,0,0,0,0,0,0,0,12750,0,1250,0,0,110000,20200,0,0,0,0,0,0,586150,586150,0,72035,1,2019
1,1,1,1,30,6,1,1,2,1.0,4,230,30000,0,3,1827959,1448233,137386,17656,87089,56523,18796,20263,228974,173776,127781,0,0,0,1700,0,0,0,0,6500,12375,0,47310,0,7750,51396,0,0,0,750,0,0,454816,449441,5375,125173,1,2019
1,1,1,1,30,6,1,1,2,1.0,4,300,45000,0,4,2152621,1278545,134940,3582,189119,85169,11861,14172,37973,80979,123425,2748,0,455,0,0,5347,0,0,455,1091,4545,0,0,26909,15929,227,1091,0,991,63636,11091,381666,381666,0,204569,1,2019
1,1,1,1,30,6,1,1,2,1.0,4,310,20000,0,4,1684972,985112,123563,11033,36313,65961,13430,86127,98215,58167,53333,0,0,1400,0,0,0,0,0,0,6667,10000,0,0,18000,12333,0,0,0,4933,0,66667,284387,284387,0,87916,1,2019
1,1,1,1,30,6,1,1,2,1.0,6,400,3000,320,3,1396650,1173740,127009,11429,21571,377972,17676,45571,45117,66600,40854,0,0,2843,0,0,0,0,0,0,0,0,0,0,2143,35296,0,0,0,571,0,0,379837,374694,5143,40104,1,2019
1,1,1,1,30,6,1,1,2,1.0,6,800,5000,370,3,2608118,1525198,103080,17800,168750,428420,33525,0,175850,83999,36650,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,15400,1250,0,0,0,0,0,417950,417950,0,59174,1,2019
1,1,1,1,30,6,1,1,3,1.0,2,391,0,0,5,2836682,1621602,112343,51135,53963,813720,6009,71071,70663,105725,107480,28850,0,0,0,0,0,0,0,10038,1938,0,0,0,11250,54155,1250,0,0,0,0,0,205133,205133,0,24362,1,2019
1,1,1,1,30,6,1,1,3,1.0,6,280,50746,82,3,1510063,1210714,129714,97444,19874,156513,3859,4406,184509,50719,91808,2889,0,0,0,0,0,0,0,0,3889,11111,1333,0,3111,36132,0,942,0,0,32400,0,404691,404691,0,67176,1,2019
1,1,1,1,30,6,1,1,3,1.0,6,650,5000,500,3,1742840,1584042,97234,26269,204159,546816,3803,283444,85406,79470,6091,0,0,0,0,0,0,0,0,0,0,0,0,0,429,5234,0,0,0,429,0,0,184451,184451,0,66899,1,2019
1,1,1,1,30,6,1,1,3,2.0,6,600,5000,550,3,1934963,1736420,194957,148273,38183,598167,43747,12700,81020,59500,67467,33333,0,13300,0,0,0,0,0,0,0,0,0,0,18333,2500,0,0,0,0,0,0,419573,407907,11667,72833,1,2019
1,1,1,1,30,6,1,1,5,1.0,4,370,45000,0,4,1650770,994526,34482,59060,24200,123313,5510,41833,47283,33000,35188,0,0,0,0,0,0,0,0,0,5333,0,0,0,29854,0,0,0,0,0,0,0,534421,534421,0,56237,1,2019
1,1,1,1,30,6,1,1,5,1.0,6,350,5000,300,2,1378210,1199982,166790,0,74450,415405,10810,60950,64362,74420,11500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11500,0,0,0,0,0,0,256350,256350,0,64945,1,2019
1,1,1,1,30,6,1,1,9,2.0,6,285,1000,280,3,1499025,779688,31307,1950,5297,300227,8047,0,87717,46167,10333,0,0,0,0,0,0,0,0,0,0,0,0,0,1167,5833,3333,0,0,0,0,0,284133,284133,0,4512,0,2019
1,1,1,1,30,6,2,1,3,3.0,7,200,0,200,1,2704360,2704360,78610,0,0,28920,0,188300,98750,0,144000,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,26000,0,115500,0,0,0,1980000,45780,45780,0,140000,1,2019
1,1,1,1,30,6,3,1,4,1.0,4,250,60000,0,3,1574985,1047622,100252,23543,109833,101212,28895,0,102943,68800,55916,2858,0,7000,0,0,0,0,0,0,0,0,0,0,7500,32391,0,6167,0,0,0,0,404890,404890,0,51337,1,2019
1,1,1,1,30,7,1,1,2,1.0,4,300,40000,0,4,2429775,1463717,46304,124670,3800,75040,32350,16990,306005,208288,184739,6400,0,4350,0,3000,0,0,0,0,0,0,0,0,10500,89021,0,44558,2760,150,24000,0,327702,314002,13700,137830,1,2019
1,1,1,1,30,7,1,1,2,1.0,4,500,80000,0,6,2749454,1777644,86440,80000,200000,113170,12000,0,540150,81890,101790,0,0,0,0,0,0,0,0,92000,0,0,0,0,0,9790,0,0,0,0,0,0,532300,424300,108000,29904,1,2019
1,1,1,1,30,7,1,1,2,1.0,6,420,10000,370,3,3219739,2703453,79567,0,75995,395440,7,87034,530644,62580,804482,3300,125962,0,16667,0,0,0,0,0,0,0,0,0,71603,27597,10000,0,0,0,549352,0,202200,202200,0,465505,1,2019
1,1,1,1,30,7,2,1,4,2.0,6,470,5000,450,3,2385186,2195186,37860,667,23400,497782,3021,1756,52378,113333,54411,0,0,34444,0,0,0,0,0,0,0,0,0,0,6333,4722,0,4444,0,4467,0,1252222,152478,152478,0,5878,1,2019
1,1,1,1,31,4,1,1,4,2.0,6,463,10000,320,4,2373712,1958325,122666,10483,61085,416361,24652,59493,193610,62385,121896,167,0,0,0,0,0,0,0,0,7167,0,0,0,57683,41796,7667,6917,0,500,0,0,785123,778457,6667,100571,1,2019
1,1,1,1,31,4,1,1,5,1.0,4,370,4000,0,3,1097355,778695,58635,27050,4800,62675,25,0,112800,68999,44250,0,0,0,0,0,0,0,0,0,0,0,0,0,29000,15250,0,0,0,0,0,0,369800,369800,0,29661,1,2019
1,1,1,1,31,4,1,1,9,2.0,6,320,3000,310,2,859976,799976,167555,0,21107,361615,16828,5075,49493,31290,59904,0,0,4925,0,0,0,0,0,0,0,0,0,0,0,24854,0,0,0,0,30125,0,82238,82238,0,4873,1,2019
1,1,1,1,31,5,5,1,5,3.0,6,380,3000,350,4,2408778,1878135,83928,83375,124500,400296,7823,120725,273625,61589,107083,0,0,0,0,0,0,0,0,0,0,0,0,6250,34125,66708,0,0,0,0,0,0,555450,555450,0,59742,1,2019
1,1,1,1,31,6,1,1,2,1.0,4,350,35000,0,4,1686575,1333482,209033,40117,106033,35170,7980,83850,395313,37567,23300,0,0,4133,0,0,0,0,0,0,0,0,0,0,0,18167,0,0,0,1000,0,0,242567,229233,13333,152551,0,2019
1,1,1,1,31,6,1,1,2,1.0,7,250,0,250,4,1957768,1462825,65450,80000,213550,300000,11700,73100,174800,125845,85000,0,0,0,0,0,0,0,0,0,0,0,0,0,57000,28000,0,0,0,0,0,0,301500,301500,0,31880,1,2019
1,1,1,1,31,6,1,1,2,2.0,6,380,3000,360,1,1569870,1497930,68260,27000,150000,471460,43000,6000,460000,51000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,172820,172820,0,36390,1,2019
1,1,1,1,31,6,1,1,3,1.0,6,510,10000,470,8,3317082,1840157,57544,85975,43663,597214,9194,17344,81750,55250,167136,0,0,0,0,0,0,0,0,0,0,0,0,0,82500,70393,2500,10631,0,1113,0,0,602053,602053,0,123035,1,2019
1,1,1,1,31,6,1,1,4,1.0,6,450,90000,100,3,1929682,1227736,20864,0,77000,179208,117420,135814,141220,77060,48240,0,0,0,0,0,0,0,0,0,0,10000,0,0,4800,28840,0,4600,0,0,0,0,383822,364422,19400,47088,1,2019
1,1,1,1,31,6,1,1,7,1.0,4,325,60000,0,3,2313560,1774471,47418,438,79985,92823,49670,2688,308050,271146,22969,0,0,0,0,0,0,0,0,0,0,0,0,0,8188,14781,0,0,0,0,0,0,766197,736572,29625,133090,1,2019
1,1,1,1,31,6,1,1,8,1.0,1,260,0,0,5,3771920,2320788,23615,54222,31200,85264,2065,43550,129942,81051,1015017,563333,0,0,0,0,0,0,0,0,0,0,13833,3833,8333,425684,0,0,0,0,0,0,783328,776662,6667,71535,0,2019
1,1,1,1,31,8,2,1,2,2.0,6,465,5000,450,3,2480880,2321531,152558,0,17147,542029,42495,13250,1039893,49390,57275,0,0,0,0,0,0,0,0,0,15975,0,0,0,32000,9300,0,0,0,0,0,57000,335115,335115,0,15381,1,2019
1,1,1,1,32,4,1,1,3,3.0,7,100,0,100,1,455114,444448,134219,0,13993,132553,7833,3533,13506,33959,44073,0,0,19667,0,0,0,0,0,222,0,0,0,0,0,14740,9444,0,0,0,0,0,53500,53500,0,7278,0,2019
1,1,1,1,32,4,1,1,5,1.0,7,400,0,300,7,2360306,2157483,113500,54166,194818,448264,71195,7087,163365,144252,112509,0,0,54364,0,0,0,0,0,7455,4091,0,0,0,7364,29627,5409,3927,0,273,0,0,604147,598693,5455,244179,1,2019
1,1,1,1,32,4,1,1,7,1.0,1,400,0,0,3,2088040,1854648,234406,98000,56520,169232,45512,11640,317366,94559,82589,0,0,0,0,0,0,0,0,0,0,0,0,0,13800,68789,0,0,0,0,0,0,496340,480340,16000,248484,1,2019
1,1,1,1,32,4,1,1,8,1.0,4,187,45000,0,3,1585238,950472,117358,12803,24633,91750,12617,192317,112925,42390,15443,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,9443,0,0,0,0,0,0,272267,272267,0,55969,0,2019
1,1,1,1,32,5,1,1,3,1.0,6,650,5000,600,3,1892746,1542684,120875,130700,15895,652330,123700,0,115300,79330,17000,0,0,0,0,0,0,0,0,7950,0,0,0,0,4000,2500,0,0,0,2550,0,0,208475,208475,0,79079,1,2019
